"DistinguishedName","IdentityReference","ActiveDirectoryRights","AccessControlType","PSComputerName","RunspaceId","PSShowComputerName"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","CREATOR OWNER","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","NT AUTHORITY\SYSTEM","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","XYZ123\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","XYZ123\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","XYZ123\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","XYZ123\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
"cn={6ac1786c-016f-11d2-945f-00c04fb984f9},cn=policies,cn=system,DC=XYZ123,DC=com","XYZ123\Enterprise Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","DC1.Contoso.com","d06997d2-bd42-4826-9aa2-8a221671aa9e","False"
